"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"13.11.2015 17:55:00";"2";"0";"266";"7,41";"8388608";"670250";"7,99";"3";"49";"554";"20";"27"
"13.11.2015 18:00:00";"2";"0";"166";"4,64";"8388608";"725615";"8,65";"0";"41";"554";"9";"8"
"13.11.2015 18:05:00";"2";"0";"167";"4,68";"8388608";"496606";"5,92";"1";"57";"554";"5";"5"
"13.11.2015 18:10:00";"2";"0";"477";"13,31";"8388608";"3287495";"39,19";"45867";"351";"554";"17";"509"
"13.11.2015 18:15:00";"2";"0";"163";"4,54";"8388608";"1861432";"22,19";"7";"40";"554";"7";"22"
"13.11.2015 18:20:00";"2";"0";"192";"5,36";"8388608";"737359";"8,79";"3";"45";"554";"16";"47"
"13.11.2015 18:25:00";"2";"0";"247";"6,91";"8388608";"563714";"6,72";"1";"50";"554";"22";"46"
"13.11.2015 18:30:00";"2";"0";"180";"5,04";"8388608";"687027";"8,19";"3";"44";"554";"13";"30"
"13.11.2015 18:35:00";"2";"0";"247";"6,89";"8388608";"926941";"11,05";"44";"128";"554";"13";"18"
"13.11.2015 18:40:00";"2";"0";"205";"5,73";"8388608";"1257452";"14,99";"2";"54";"554";"8";"17"
"13.11.2015 18:45:00";"2";"0";"172";"4,8";"8388608";"720581";"8,59";"3";"44";"554";"12";"23"
"13.11.2015 18:50:00";"2";"0";"167";"4,67";"8388608";"826278";"9,85";"5";"42";"554";"10";"41"
"13.11.2015 18:55:00";"2";"0";"183";"5,1";"8388608";"647601";"7,72";"7";"43";"554";"6";"7"
"13.11.2015 19:00:00";"2";"0";"167";"4,67";"8388608";"586364";"6,99";"0";"42";"554";"3";"3"
"13.11.2015 19:05:00";"2";"0";"174";"4,85";"8388608";"557842";"6,65";"70";"67";"554";"5";"5"
"13.11.2015 19:10:00";"2";"0";"193";"5,4";"8388608";"1039349";"12,39";"5";"45";"554";"3";"3"
"13.11.2015 19:15:00";"2";"0";"185";"5,18";"8388608";"603141";"7,19";"44";"43";"554";"11";"139"
"13.11.2015 19:20:00";"2";"0";"151";"4,21";"8388608";"536032";"6,39";"0";"43";"554";"3";"3"
"13.11.2015 19:25:00";"2";"0";"199";"5,56";"8388608";"541065";"6,45";"1";"44";"554";"8";"10"
"13.11.2015 19:30:00";"2";"0";"207";"5,79";"8388608";"720581";"8,59";"1";"43";"554";"12";"10"
"13.11.2015 19:35:00";"2";"0";"194";"5,41";"8388608";"781818";"9,32";"53";"55";"554";"10";"14"
"13.11.2015 19:40:00";"2";"0";"187";"5,23";"8388608";"1358116";"16,19";"0";"44";"554";"3";"3"
"13.11.2015 19:45:00";"2";"0";"209";"5,85";"8388608";"725615";"8,65";"1";"44";"554";"13";"14"
"13.11.2015 19:50:00";"2";"0";"199";"5,57";"8388608";"614046";"7,32";"2";"43";"554";"13";"15"
"13.11.2015 19:55:00";"2";"0";"266";"7,42";"8388608";"681155";"8,12";"5";"47";"554";"27";"51"
"13.11.2015 20:00:00";"2";"0";"239";"6,67";"8388608";"630823";"7,52";"19";"47";"554";"23";"90"
"13.11.2015 20:05:00";"2";"0";"269";"7,5";"8388608";"708837";"8,45";"301";"67";"554";"21";"24"
"13.11.2015 20:10:00";"2";"0";"244";"6,8";"8388608";"1301912";"15,52";"38";"48";"554";"7";"8"
"13.11.2015 20:15:00";"2";"0";"179";"5,01";"8388608";"916036";"10,92";"1";"44";"554";"8";"10"
"13.11.2015 20:20:00";"2";"0";"152";"4,26";"8388608";"574620";"6,85";"0";"40";"554";"3";"3"
"13.11.2015 20:25:00";"2";"0";"189";"5,28";"8388608";"809501";"9,65";"0";"43";"554";"5";"6"
"13.11.2015 20:30:00";"2";"0";"174";"4,86";"8388608";"457179";"5,45";"0";"41";"554";"3";"3"
"13.11.2015 20:35:00";"2";"0";"172";"4,81";"8388608";"557842";"6,65";"7";"53";"554";"5";"5"
"13.11.2015 20:40:00";"2";"0";"191";"5,34";"8388608";"1134140";"13,52";"0";"44";"554";"3";"3"
"13.11.2015 20:45:00";"2";"0";"178";"4,97";"8388608";"714709";"8,52";"0";"41";"554";"5";"6"
"13.11.2015 20:50:00";"2";"0";"160";"4,48";"8388608";"580492";"6,92";"0";"42";"554";"3";"3"
"13.11.2015 20:55:00";"2";"0";"188";"5,26";"8388608";"502478";"5,99";"0";"43";"554";"9";"47"
"13.11.2015 21:00:00";"2";"0";"172";"4,81";"8388608";"563714";"6,72";"1";"41";"554";"3";"3"
"13.11.2015 21:05:00";"2";"0";"170";"4,76";"8388608";"546937";"6,52";"3";"56";"554";"5";"5"
"13.11.2015 21:10:00";"2";"0";"450";"12,55";"8388608";"3455268";"41,19";"45379";"285";"554";"17";"244"
"13.11.2015 21:15:00";"2";"0";"177";"4,95";"8388608";"1894987";"22,59";"1";"41";"554";"5";"5"
"13.11.2015 21:20:00";"2";"0";"148";"4,15";"8388608";"636695";"7,59";"0";"39";"554";"3";"3"
"13.11.2015 21:25:00";"2";"0";"195";"5,46";"8388608";"485700";"5,79";"1";"42";"554";"5";"6"
"13.11.2015 21:30:00";"2";"0";"176";"4,91";"8388608";"569586";"6,79";"1";"41";"554";"3";"3"
"13.11.2015 21:35:00";"2";"0";"177";"4,94";"8388608";"580492";"6,92";"11";"48";"554";"5";"5"
"13.11.2015 21:40:00";"2";"0";"185";"5,16";"8388608";"1626551";"19,39";"1";"47";"554";"3";"3"
"13.11.2015 21:45:00";"2";"0";"182";"5,09";"8388608";"737359";"8,79";"1";"41";"554";"5";"6"
"13.11.2015 21:50:00";"2";"0";"159";"4,45";"8388608";"603141";"7,19";"2";"40";"554";"3";"3"
"13.11.2015 21:55:00";"2";"0";"188";"5,26";"8388608";"692060";"8,25";"1";"42";"554";"5";"5"
"13.11.2015 22:00:00";"2";"0";"184";"5,14";"8388608";"647601";"7,72";"18";"41";"554";"10";"68"
"13.11.2015 22:05:00";"2";"0";"319";"8,9";"8388608";"1732248";"20,65";"130";"115";"554";"5";"5"
"13.11.2015 22:10:00";"2";"0";"203";"5,67";"8388608";"1245708";"14,85";"1";"50";"554";"9";"45"
"13.11.2015 22:15:00";"2";"0";"182";"5,07";"8388608";"798596";"9,52";"1";"46";"554";"5";"5"
"13.11.2015 22:20:00";"2";"0";"158";"4,4";"8388608";"490734";"5,85";"0";"39";"554";"3";"3"
"13.11.2015 22:25:00";"2";"0";"199";"5,56";"8388608";"608174";"7,25";"0";"44";"554";"5";"6"
"13.11.2015 22:30:00";"2";"0";"182";"5,09";"8388608";"759169";"9,05";"5";"42";"554";"3";"3"
"13.11.2015 22:35:00";"2";"0";"173";"4,83";"8388608";"815373";"9,72";"52";"130";"554";"5";"5"
"13.11.2015 22:40:00";"2";"0";"190";"5,32";"8388608";"1335466";"15,92";"0";"44";"554";"3";"3"
"13.11.2015 22:45:00";"2";"0";"187";"5,21";"8388608";"765041";"9,12";"0";"40";"554";"5";"6"
"13.11.2015 22:50:00";"2";"0";"164";"4,58";"8388608";"541065";"6,45";"0";"41";"554";"3";"3"
"13.11.2015 22:55:00";"2";"0";"193";"5,39";"8388608";"630823";"7,52";"0";"42";"554";"5";"5"
"13.11.2015 23:00:00";"2";"0";"176";"4,93";"8388608";"843055";"10,05";"0";"40";"554";"3";"3"
"13.11.2015 23:05:00";"2";"0";"178";"4,98";"8388608";"670250";"7,99";"7";"44";"554";"4";"5"
"13.11.2015 23:10:00";"2";"0";"189";"5,27";"8388608";"1128268";"13,45";"0";"46";"554";"3";"3"
"13.11.2015 23:15:00";"2";"0";"195";"5,45";"8388608";"754136";"8,99";"7";"94";"554";"5";"5"
"13.11.2015 23:20:00";"2";"0";"159";"4,44";"8388608";"468923";"5,59";"0";"40";"554";"3";"3"
"13.11.2015 23:25:00";"2";"0";"199";"5,55";"8388608";"630823";"7,52";"0";"42";"554";"5";"5"
"13.11.2015 23:30:00";"2";"0";"186";"5,19";"8388608";"737359";"8,79";"1";"44";"554";"3";"3"
"13.11.2015 23:35:00";"2";"0";"181";"5,06";"8388608";"664378";"7,92";"2";"58";"554";"5";"5"
"13.11.2015 23:40:00";"2";"0";"181";"5,06";"8388608";"1542665";"18,39";"0";"45";"554";"3";"3"
"13.11.2015 23:45:00";"2";"0";"182";"5,1";"8388608";"938685";"11,19";"0";"84";"554";"5";"6"
"13.11.2015 23:50:00";"2";"0";"163";"4,56";"8388608";"619918";"7,39";"0";"40";"554";"4";"4"
"13.11.2015 23:55:00";"2";"0";"180";"5,03";"8388608";"670250";"7,99";"1";"44";"554";"5";"5"
"14.11.2015 00:00:00";"2";"0";"169";"4,72";"8388608";"541065";"6,45";"0";"42";"554";"3";"3"
"14.11.2015 00:05:00";"2";"0";"174";"4,87";"8388608";"792723";"9,45";"1";"67";"554";"5";"5"
"14.11.2015 00:10:00";"2";"0";"182";"5,08";"8388608";"1156789";"13,79";"19";"44";"554";"3";"3"
"14.11.2015 00:15:00";"2";"0";"163";"4,54";"8388608";"653473";"7,79";"0";"40";"554";"5";"5"
"14.11.2015 00:20:00";"2";"0";"152";"4,26";"8388608";"586364";"6,99";"0";"39";"554";"3";"3"
"14.11.2015 00:25:00";"2";"0";"196";"5,49";"8388608";"502478";"5,99";"1";"43";"554";"5";"6"
"14.11.2015 00:30:00";"2";"0";"178";"4,96";"8388608";"591397";"7,05";"0";"42";"554";"3";"3"
"14.11.2015 00:35:00";"2";"0";"243";"6,79";"8388608";"692060";"8,25";"1257";"46";"554";"11";"283"
"14.11.2015 00:40:00";"2";"0";"524";"14,6";"8388608";"3119723";"37,19";"9097";"46";"554";"46";"2454"
"14.11.2015 00:45:00";"2";"0";"179";"5";"8388608";"1794323";"21,39";"11";"40";"554";"5";"5"
"14.11.2015 00:50:00";"2";"0";"165";"4,63";"8388608";"1027604";"12,25";"3";"41";"554";"3";"17"
"14.11.2015 00:55:00";"2";"0";"190";"5,32";"8388608";"821245";"9,79";"1";"43";"554";"5";"5"
"14.11.2015 01:00:00";"2";"0";"175";"4,89";"8388608";"687027";"8,19";"1";"41";"554";"3";"3"
"14.11.2015 01:05:00";"2";"0";"176";"4,91";"8388608";"647601";"7,72";"5";"44";"554";"12";"161"
"14.11.2015 01:10:00";"2";"0";"189";"5,29";"8388608";"1201249";"14,32";"1";"45";"554";"3";"3"
"14.11.2015 01:15:00";"2";"0";"173";"4,83";"8388608";"821245";"9,79";"0";"41";"554";"5";"5"
"14.11.2015 01:20:00";"2";"0";"152";"4,25";"8388608";"586364";"6,99";"0";"41";"554";"3";"3"
"14.11.2015 01:25:00";"2";"0";"183";"5,11";"8388608";"541065";"6,45";"0";"42";"554";"5";"5"
"14.11.2015 01:30:00";"2";"0";"175";"4,9";"8388608";"1083808";"12,92";"0";"42";"554";"3";"3"
"14.11.2015 01:35:00";"2";"0";"181";"5,06";"8388608";"977273";"11,65";"5";"60";"554";"5";"5"
"14.11.2015 01:40:00";"2";"0";"193";"5,38";"8388608";"1312817";"15,65";"0";"46";"554";"3";"3"
"14.11.2015 01:45:00";"2";"0";"184";"5,13";"8388608";"624951";"7,45";"0";"42";"554";"5";"6"
"14.11.2015 01:50:00";"2";"0";"164";"4,59";"8388608";"519255";"6,19";"5";"41";"554";"3";"3"
"14.11.2015 01:55:00";"2";"0";"186";"5,2";"8388608";"574620";"6,85";"0";"43";"554";"5";"5"
"14.11.2015 02:00:00";"2";"0";"170";"4,76";"8388608";"569586";"6,79";"1";"41";"554";"3";"3"
"14.11.2015 02:05:00";"2";"0";"167";"4,66";"8388608";"608174";"7,25";"1";"66";"554";"5";"5"
"14.11.2015 02:10:00";"2";"0";"183";"5,1";"8388608";"1140012";"13,59";"0";"45";"554";"3";"3"
"14.11.2015 02:15:00";"2";"0";"182";"5,08";"8388608";"787690";"9,39";"0";"43";"554";"5";"6"
"14.11.2015 02:20:00";"2";"0";"147";"4,12";"8388608";"619918";"7,39";"0";"39";"554";"3";"3"
"14.11.2015 02:25:00";"2";"0";"196";"5,48";"8388608";"574620";"6,85";"0";"42";"554";"5";"5"
"14.11.2015 02:30:00";"2";"0";"168";"4,7";"8388608";"653473";"7,79";"0";"42";"554";"3";"3"
"14.11.2015 02:35:00";"2";"0";"176";"4,91";"8388608";"1542665";"18,39";"12";"81";"554";"5";"5"
"14.11.2015 02:40:00";"2";"0";"183";"5,13";"8388608";"1291007";"15,39";"0";"44";"554";"3";"3"
"14.11.2015 02:45:00";"2";"0";"182";"5,07";"8388608";"781818";"9,32";"0";"41";"554";"5";"6"
"14.11.2015 02:50:00";"2";"0";"158";"4,41";"8388608";"624951";"7,45";"14";"41";"554";"3";"3"
"14.11.2015 02:55:00";"2";"0";"179";"4,99";"8388608";"496606";"5,92";"0";"41";"554";"5";"5"
"14.11.2015 03:00:00";"2";"0";"169";"4,73";"8388608";"563714";"6,72";"0";"40";"554";"3";"3"
"14.11.2015 03:05:00";"2";"0";"177";"4,95";"8388608";"563714";"6,72";"6";"87";"554";"5";"6"
"14.11.2015 03:10:00";"2";"0";"190";"5,32";"8388608";"1245708";"14,85";"0";"45";"554";"3";"3"
"14.11.2015 03:15:00";"2";"0";"174";"4,87";"8388608";"614046";"7,32";"0";"41";"554";"5";"5"
"14.11.2015 03:20:00";"2";"0";"154";"4,29";"8388608";"630823";"7,52";"44";"68";"554";"3";"3"
"14.11.2015 03:25:00";"2";"0";"180";"5,02";"8388608";"636695";"7,59";"0";"43";"554";"5";"5"
"14.11.2015 03:30:00";"2";"0";"173";"4,84";"8388608";"641729";"7,65";"0";"41";"554";"3";"3"
"14.11.2015 03:35:00";"2";"0";"178";"4,97";"8388608";"765041";"9,12";"1";"53";"554";"5";"5"
"14.11.2015 03:40:00";"2";"0";"188";"5,24";"8388608";"1022571";"12,19";"0";"45";"554";"3";"3"
"14.11.2015 03:45:00";"2";"0";"178";"4,98";"8388608";"725615";"8,65";"0";"42";"554";"5";"6"
"14.11.2015 03:50:00";"2";"0";"156";"4,36";"8388608";"703804";"8,39";"0";"40";"554";"3";"3"
"14.11.2015 03:55:00";"2";"0";"180";"5,04";"8388608";"536032";"6,39";"1";"43";"554";"5";"5"
"14.11.2015 04:00:00";"2";"0";"172";"4,8";"8388608";"574620";"6,85";"0";"41";"554";"3";"3"
"14.11.2015 04:05:00";"2";"0";"169";"4,73";"8388608";"624951";"7,45";"2";"57";"554";"4";"5"
"14.11.2015 04:10:00";"2";"0";"192";"5,36";"8388608";"1134140";"13,52";"9";"47";"554";"3";"3"
"14.11.2015 04:15:00";"2";"0";"164";"4,57";"8388608";"708837";"8,45";"1";"42";"554";"4";"5"
"14.11.2015 04:20:00";"2";"0";"149";"4,15";"8388608";"563714";"6,72";"0";"40";"554";"3";"3"
"14.11.2015 04:25:00";"2";"0";"185";"5,18";"8388608";"636695";"7,59";"1";"44";"554";"5";"5"
"14.11.2015 04:30:00";"2";"0";"167";"4,68";"8388608";"720581";"8,59";"0";"40";"554";"3";"3"
"14.11.2015 04:35:00";"2";"0";"185";"5,18";"8388608";"742392";"8,85";"2";"54";"554";"5";"5"
"14.11.2015 04:40:00";"2";"0";"200";"5,58";"8388608";"1223898";"14,59";"88";"48";"554";"12";"83"
"14.11.2015 04:45:00";"2";"0";"192";"5,36";"8388608";"838022";"9,99";"135";"43";"554";"16";"192"
"14.11.2015 04:50:00";"2";"0";"166";"4,65";"8388608";"619918";"7,39";"0";"40";"554";"3";"3"
"14.11.2015 04:55:00";"2";"0";"174";"4,88";"8388608";"536032";"6,39";"1";"44";"554";"5";"5"
"14.11.2015 05:00:00";"2";"0";"167";"4,67";"8388608";"653473";"7,79";"0";"40";"554";"3";"3"
"14.11.2015 05:05:00";"2";"0";"166";"4,64";"8388608";"630823";"7,52";"1";"56";"554";"5";"5"
"14.11.2015 05:10:00";"2";"0";"189";"5,27";"8388608";"1240675";"14,79";"0";"45";"554";"3";"17"
"14.11.2015 05:15:00";"2";"0";"176";"4,91";"8388608";"787690";"9,39";"1";"43";"554";"5";"5"
"14.11.2015 05:20:00";"2";"0";"149";"4,17";"8388608";"524288";"6,25";"0";"39";"554";"3";"3"
"14.11.2015 05:25:00";"2";"0";"185";"5,17";"8388608";"670250";"7,99";"1";"44";"554";"5";"5"
"14.11.2015 05:30:00";"2";"0";"174";"4,87";"8388608";"708837";"8,45";"0";"41";"554";"3";"3"
"14.11.2015 05:35:00";"2";"0";"178";"4,96";"8388608";"770913";"9,19";"2";"53";"554";"5";"5"
"14.11.2015 05:40:00";"2";"0";"185";"5,17";"8388608";"1245708";"14,85";"0";"43";"554";"3";"3"
"14.11.2015 05:45:00";"2";"0";"176";"4,92";"8388608";"765041";"9,12";"1";"42";"554";"5";"5"
"14.11.2015 05:50:00";"2";"0";"173";"4,84";"8388608";"557842";"6,65";"1";"43";"554";"8";"10"
"14.11.2015 05:55:00";"2";"0";"212";"5,92";"8388608";"536032";"6,39";"1";"45";"554";"14";"15"
"14.11.2015 06:00:00";"2";"0";"170";"4,74";"8388608";"530160";"6,32";"2";"39";"554";"3";"3"
"14.11.2015 06:05:00";"2";"0";"339";"9,45";"8388608";"1626551";"19,39";"186";"121";"554";"5";"5"
"14.11.2015 06:10:00";"2";"0";"183";"5,12";"8388608";"1396703";"16,65";"0";"45";"554";"3";"3"
"14.11.2015 06:15:00";"2";"0";"178";"4,99";"8388608";"910164";"10,85";"1";"42";"554";"5";"5"
"14.11.2015 06:20:00";"2";"0";"153";"4,29";"8388608";"653473";"7,79";"0";"41";"554";"3";"3"
"14.11.2015 06:25:00";"2";"0";"191";"5,35";"8388608";"687027";"8,19";"0";"45";"554";"5";"5"
"14.11.2015 06:30:00";"2";"0";"172";"4,81";"8388608";"490734";"5,85";"0";"40";"554";"3";"3"
"14.11.2015 06:35:00";"2";"0";"206";"5,75";"8388608";"1816134";"21,65";"1004";"132";"554";"4";"5"
"14.11.2015 06:40:00";"2";"0";"182";"5,09";"8388608";"1391670";"16,59";"0";"42";"554";"3";"3"
"14.11.2015 06:45:00";"2";"0";"189";"5,29";"8388608";"748264";"8,92";"1";"41";"554";"5";"5"
"14.11.2015 06:50:00";"2";"0";"167";"4,66";"8388608";"614046";"7,32";"0";"41";"554";"3";"3"
"14.11.2015 06:55:00";"2";"0";"202";"5,65";"8388608";"586364";"6,99";"1";"46";"554";"5";"5"
"14.11.2015 07:00:00";"2";"0";"176";"4,92";"8388608";"536032";"6,39";"0";"40";"554";"3";"3"
"14.11.2015 07:05:00";"2";"0";"174";"4,85";"8388608";"597269";"7,12";"1";"53";"554";"5";"5"
"14.11.2015 07:10:00";"2";"0";"190";"5,31";"8388608";"1156789";"13,79";"1";"44";"554";"3";"3"
"14.11.2015 07:15:00";"2";"0";"185";"5,17";"8388608";"636695";"7,59";"1";"41";"554";"5";"5"
"14.11.2015 07:20:00";"2";"0";"158";"4,41";"8388608";"624951";"7,45";"0";"40";"554";"3";"3"
"14.11.2015 07:25:00";"2";"0";"200";"5,59";"8388608";"586364";"6,99";"1";"44";"554";"5";"6"
"14.11.2015 07:30:00";"2";"0";"178";"4,96";"8388608";"569586";"6,79";"0";"41";"554";"3";"3"
"14.11.2015 07:35:00";"2";"0";"180";"5,02";"8388608";"614046";"7,32";"2";"56";"554";"4";"5"
"14.11.2015 07:40:00";"2";"0";"180";"5,03";"8388608";"1039349";"12,39";"0";"43";"554";"3";"3"
"14.11.2015 07:45:00";"2";"0";"180";"5,04";"8388608";"636695";"7,59";"1";"43";"554";"5";"5"
"14.11.2015 07:50:00";"2";"0";"168";"4,69";"8388608";"569586";"6,79";"0";"41";"554";"3";"3"
"14.11.2015 07:55:00";"2";"0";"193";"5,39";"8388608";"675283";"8,05";"1";"43";"554";"5";"6"
"14.11.2015 08:00:00";"2";"0";"176";"4,92";"8388608";"692060";"8,25";"0";"41";"554";"3";"3"
"14.11.2015 08:05:00";"2";"0";"195";"5,45";"8388608";"630823";"7,52";"1";"61";"554";"22";"24"
"14.11.2015 08:10:00";"2";"0";"203";"5,67";"8388608";"1195377";"14,25";"6";"44";"554";"10";"13"
"14.11.2015 08:15:00";"2";"0";"207";"5,77";"8388608";"809501";"9,65";"2";"44";"554";"14";"20"
"14.11.2015 08:20:00";"2";"0";"159";"4,45";"8388608";"524288";"6,25";"0";"40";"554";"3";"3"
"14.11.2015 08:25:00";"2";"0";"194";"5,41";"8388608";"563714";"6,72";"1";"45";"554";"5";"6"
"14.11.2015 08:30:00";"2";"0";"184";"5,14";"8388608";"670250";"7,99";"1";"41";"554";"3";"3"
"14.11.2015 08:35:00";"2";"0";"186";"5,19";"8388608";"798596";"9,52";"2";"54";"554";"6";"9"
"14.11.2015 08:40:00";"2";"0";"183";"5,11";"8388608";"1234803";"14,72";"0";"43";"554";"3";"3"
"14.11.2015 08:45:00";"2";"0";"190";"5,31";"8388608";"658506";"7,85";"18";"46";"554";"11";"53"
"14.11.2015 08:50:00";"2";"0";"172";"4,81";"8388608";"603141";"7,19";"3";"42";"554";"8";"23"
"14.11.2015 08:55:00";"2";"0";"198";"5,53";"8388608";"703804";"8,39";"1";"44";"554";"5";"6"
"14.11.2015 09:00:00";"2";"0";"175";"4,9";"8388608";"597269";"7,12";"34";"42";"554";"5";"53"
"14.11.2015 09:05:00";"2";"0";"182";"5,09";"8388608";"905131";"10,79";"1";"63";"554";"8";"10"
"14.11.2015 09:10:00";"2";"0";"188";"5,25";"8388608";"1262486";"15,05";"1";"43";"554";"3";"3"
"14.11.2015 09:15:00";"2";"0";"180";"5,03";"8388608";"714709";"8,52";"1";"43";"554";"5";"5"
"14.11.2015 09:20:00";"2";"0";"158";"4,43";"8388608";"580492";"6,92";"0";"39";"554";"3";"3"
"14.11.2015 09:25:00";"2";"0";"203";"5,66";"8388608";"536032";"6,39";"1";"45";"554";"5";"6"
"14.11.2015 09:30:00";"2";"0";"182";"5,08";"8388608";"759169";"9,05";"0";"41";"554";"3";"3"
"14.11.2015 09:35:00";"2";"0";"186";"5,2";"8388608";"826278";"9,85";"2";"55";"554";"6";"13"
"14.11.2015 09:40:00";"2";"0";"205";"5,72";"8388608";"938685";"11,19";"6";"44";"554";"10";"25"
"14.11.2015 09:45:00";"2";"0";"187";"5,23";"8388608";"619918";"7,39";"4";"45";"554";"7";"15"
"14.11.2015 09:50:00";"2";"0";"166";"4,65";"8388608";"468923";"5,59";"0";"40";"554";"3";"3"
"14.11.2015 09:55:00";"2";"0";"197";"5,5";"8388608";"524288";"6,25";"1";"45";"554";"5";"6"
"14.11.2015 10:00:00";"2";"0";"190";"5,31";"8388608";"703804";"8,39";"3";"43";"554";"3";"3"
"14.11.2015 10:05:00";"2";"0";"234";"6,52";"8388608";"1056126";"12,59";"9";"95";"554";"11";"42"
"14.11.2015 10:10:00";"2";"0";"234";"6,53";"8388608";"1324561";"15,79";"57";"47";"554";"16";"144"
"14.11.2015 10:15:00";"2";"0";"184";"5,14";"8388608";"809501";"9,65";"20";"44";"554";"8";"35"
"14.11.2015 10:20:00";"2";"0";"164";"4,6";"8388608";"687027";"8,19";"18";"43";"554";"9";"40"
"14.11.2015 10:25:00";"2";"0";"201";"5,62";"8388608";"619918";"7,39";"57";"46";"554";"12";"122"
"14.11.2015 10:30:00";"2";"0";"188";"5,24";"8388608";"759169";"9,05";"10";"41";"554";"7";"27"
"14.11.2015 10:35:00";"2";"0";"188";"5,25";"8388608";"737359";"8,79";"12";"96";"554";"14";"49"
"14.11.2015 10:40:00";"2";"0";"205";"5,73";"8388608";"1346372";"16,05";"0";"45";"554";"8";"9"
"14.11.2015 10:45:00";"2";"0";"206";"5,75";"8388608";"697932";"8,32";"1";"46";"554";"13";"17"
"14.11.2015 10:50:00";"2";"0";"177";"4,94";"8388608";"597269";"7,12";"1";"43";"554";"7";"11"
"14.11.2015 10:55:00";"2";"0";"197";"5,49";"8388608";"586364";"6,99";"1";"44";"554";"5";"5"
"14.11.2015 11:00:00";"2";"0";"175";"4,9";"8388608";"574620";"6,85";"0";"40";"554";"3";"3"
"14.11.2015 11:05:00";"2";"0";"182";"5,09";"8388608";"557842";"6,65";"1";"46";"554";"7";"7"
"14.11.2015 11:10:00";"2";"0";"183";"5,12";"8388608";"1190343";"14,19";"0";"43";"554";"3";"3"
"14.11.2015 11:15:00";"2";"0";"179";"5,01";"8388608";"737359";"8,79";"1";"44";"554";"5";"5"
"14.11.2015 11:20:00";"2";"0";"155";"4,34";"8388608";"614046";"7,32";"0";"40";"554";"3";"3"
"14.11.2015 11:25:00";"2";"0";"197";"5,52";"8388608";"670250";"7,99";"1";"46";"554";"5";"5"
"14.11.2015 11:30:00";"2";"0";"180";"5,04";"8388608";"854799";"10,19";"1";"41";"554";"3";"3"
"14.11.2015 11:35:00";"2";"0";"183";"5,1";"8388608";"804468";"9,59";"2";"53";"554";"4";"5"
"14.11.2015 11:40:00";"2";"0";"186";"5,2";"8388608";"1419352";"16,92";"0";"43";"554";"4";"9"
"14.11.2015 11:45:00";"2";"0";"181";"5,07";"8388608";"859832";"10,25";"1";"44";"554";"5";"6"
"14.11.2015 11:50:00";"2";"0";"172";"4,81";"8388608";"703804";"8,39";"1";"43";"554";"5";"6"
"14.11.2015 11:55:00";"2";"0";"198";"5,54";"8388608";"513383";"6,12";"1";"44";"554";"5";"5"
"14.11.2015 12:00:00";"2";"0";"177";"4,96";"8388608";"603141";"7,19";"0";"40";"554";"3";"3"
"14.11.2015 12:05:00";"2";"0";"179";"5";"8388608";"670250";"7,99";"1";"57";"554";"4";"5"
"14.11.2015 12:10:00";"2";"0";"506";"14,11";"8388608";"3992139";"47,59";"45597";"769";"554";"18";"890"
"14.11.2015 12:15:00";"2";"0";"180";"5,03";"8388608";"2129868";"25,39";"11";"41";"554";"5";"6"
"14.11.2015 12:20:00";"2";"0";"161";"4,49";"8388608";"787690";"9,39";"2";"41";"554";"4";"7"
"14.11.2015 12:25:00";"2";"0";"200";"5,6";"8388608";"664378";"7,92";"31";"44";"554";"5";"8"
"14.11.2015 12:30:00";"2";"0";"186";"5,19";"8388608";"681155";"8,12";"0";"40";"554";"3";"3"
"14.11.2015 12:35:00";"2";"0";"184";"5,15";"8388608";"697932";"8,32";"12";"51";"554";"6";"12"
"14.11.2015 12:40:00";"2";"0";"179";"5,01";"8388608";"1061159";"12,65";"0";"47";"554";"3";"3"
"14.11.2015 12:45:00";"2";"0";"185";"5,18";"8388608";"708837";"8,45";"0";"42";"554";"5";"6"
"14.11.2015 12:50:00";"2";"0";"165";"4,62";"8388608";"546937";"6,52";"0";"41";"554";"3";"3"
"14.11.2015 12:55:00";"2";"0";"206";"5,76";"8388608";"636695";"7,59";"2";"45";"554";"5";"6"
"14.11.2015 13:00:00";"2";"0";"175";"4,91";"8388608";"692060";"8,25";"0";"41";"554";"3";"3"
"14.11.2015 13:05:00";"2";"0";"171";"4,78";"8388608";"608174";"7,25";"1";"57";"554";"5";"5"
"14.11.2015 13:10:00";"2";"0";"190";"5,31";"8388608";"1106457";"13,19";"0";"45";"554";"3";"3"
"14.11.2015 13:15:00";"2";"0";"181";"5,05";"8388608";"591397";"7,05";"0";"43";"554";"5";"5"
"14.11.2015 13:20:00";"2";"0";"159";"4,43";"8388608";"502478";"5,99";"0";"39";"554";"3";"3"
"14.11.2015 13:25:00";"2";"0";"198";"5,54";"8388608";"536032";"6,39";"0";"45";"554";"5";"5"
"14.11.2015 13:30:00";"2";"0";"182";"5,09";"8388608";"720581";"8,59";"6";"41";"554";"3";"3"
"14.11.2015 13:35:00";"2";"0";"182";"5,09";"8388608";"557842";"6,65";"2";"53";"554";"4";"5"
